"","x1","y1","x2","y2","SDI1","SDI2","SDI3","SDI4","SDI5","SDI6","SDI7","SDI8","ID"
"939",760,360,780,380,2423.05974887133,1563.1073477097,1486.34998011175,1509.65800471826,1381.17990163445,1621.40954288441,1010.03413223309,1294.57529211922,939
"940",780,360,800,380,510.649494596521,552.214638437635,571.293946246079,558.572316568187,599.842630389333,617.479789770102,604.294171180896,644.434182169988,940
"941",800,360,820,380,501.268881435955,413.072941747229,502.635729731974,412.697537672886,421.991196882192,436.021195384433,440.177018437744,445.057471992704,941
"942",820,360,840,380,491.142056564534,451.091603176308,501.668639640575,508.998049571697,528.864933577325,545.995952035656,551.751765322425,550.017888565302,942
"943",840,360,860,380,514.187944955917,549.256584230856,530.588651387171,498.92972512491,529.501806653343,577.418121903909,596.303771779653,633.291471047636,943
"944",860,360,880,380,631.16378936203,616.197147655265,696.652004675231,691.010921436773,694.007181825606,654.589678862263,740.411371834029,770.239119659931,944
"945",880,360,900,380,1065.17413400348,827.392346168372,915.945754943409,871.496036283835,917.192733510974,847.407220186426,1000.96964601551,1032.47846559557,945
"946",900,360,920,380,1357.1098784302,1041.74856755397,1155.15129859607,956.309543575634,1068.16728478135,625.037107316949,620.178985673243,543.44709452417,946
"947",920,360,940,380,877.244325073576,698.52940192422,654.18035236602,698.704644530301,655.055961827347,602.545832534095,654.800821081554,686.527279744731,947
"948",940,360,960,380,1108.22390544795,1015.24971801487,1095.0243834545,1086.57284613581,1026.87518379332,998.014690597455,858.307914881858,789.531898631315,948
"949",960,360,980,380,504.412232952996,500.951491188458,510.036974810855,510.299494882743,514.338624662356,537.579368406863,532.70981885694,537.289219195444,949
"950",980,360,1000,380,485.359773534663,481.129318014946,543.712406923614,535.108582591787,576.370149499605,592.640058543518,574.414973580867,594.778038034892,950
"951",0,380,20,400,816.633030785127,867.451481878761,644.574902493511,655.230014532782,640.608648574067,625.972465785582,609.531852367116,505.252760517216,951
"952",20,380,40,400,424.937391113081,410.884643410332,449.582475657275,499.588029344547,368.984732531541,384.944906184932,331.551355154733,360.163204641771,952
"953",40,380,60,400,722.822587464828,704.16358045368,728.668731562247,701.532930938872,694.205522970686,707.417563740271,738.487422636925,803.348112942834,953
"954",60,380,80,400,686.727044410093,707.986211877894,479.162724714065,461.49970143967,479.457182578326,455.469406232382,453.463874502728,432.598599523272,954
"955",80,380,100,400,587.016346476103,550.371173470517,642.496543404529,656.727648687342,636.635217208419,651.792651546804,540.596228478312,491.235070275251,955
"956",100,380,120,400,395.598029700259,398.907825268027,521.534894779469,527.539105892402,507.922117387341,544.483357908729,552.838472905784,423.955232422872,956
"957",120,380,140,400,458.539593542141,470.890005234828,525.767240585929,534.530255319451,526.135185262732,463.355593515674,444.399625477118,486.726908755428,957
"958",140,380,160,400,502.563762867103,496.499819541551,515.531731365552,481.361760986585,501.305057388085,486.005473304431,523.32868798048,507.302629714935,958
"959",160,380,180,400,1008.55559015234,741.129169406526,775.3074440516,768.16494745759,769.306533885227,672.867100040267,701.490641868534,626.709402891809,959
"960",180,380,200,400,914.128278696112,753.260954038655,813.361196741492,647.333707091289,690.18335783259,446.827537399688,510.231029794164,503.62359661828,960
"961",200,380,220,400,518.34794141492,499.303947477868,536.25193597589,564.559705935618,591.423884367098,549.447443589806,497.920520161659,439.084273090764,961
"962",220,380,240,400,672.033519206509,652.087289083556,772.060015408871,793.052894809591,797.965510416223,701.543274525166,724.234599865003,772.228125314267,962
"963",240,380,260,400,739.496421585917,729.029102347768,773.739925358659,563.028734562239,612.753016919186,638.359536587393,613.256323879555,626.475420547156,963
"964",260,380,280,400,443.790436295809,495.973542794352,543.929325911585,548.339961980541,590.275954153929,582.859865526211,527.080883011681,569.678497009097,964
"965",280,380,300,400,636.032633281004,542.224408598385,543.917858933448,512.18897364282,350.888760764031,427.601046704863,456.68257852032,484.308494912901,965
"966",300,380,320,400,738.260842518902,653.266886106723,732.964642127688,573.758574739517,607.541295694198,628.324064584089,619.072914866567,586.911819652159,966
"967",320,380,340,400,911.641087939012,609.889575320237,693.82749602933,669.283231717355,683.008008469273,630.511856290626,572.57122757619,512.121759595179,967
"968",340,380,360,400,355.054445466128,347.137840615934,348.78884310482,383.12747320622,375.850601207145,369.546404195853,400.669381319008,372.437309377106,968
"969",360,380,380,400,699.444757620171,619.577325646428,609.788341263758,616.689203293695,561.995651253079,585.068693394295,621.895488301634,552.092923442943,969
"970",380,380,400,400,468.025536921012,448.357895413908,490.796551660275,476.886015362406,484.120366354658,498.13608705912,443.209774639079,413.978546751271,970
"971",400,380,420,400,514.486615931409,595.597374369395,596.208681453965,702.415435780437,657.47512606663,628.608677009661,689.723095865405,622.298623676049,971
"972",420,380,440,400,531.580414054991,489.358057582156,463.381309620042,448.782355901354,438.261600304452,448.615953519532,472.977467507408,470.497666718528,972
"973",440,380,460,400,643.349683566415,664.694755929679,623.219455322395,614.492523046539,627.696781377958,624.923614390561,497.087088303631,516.143036451874,973
"974",460,380,480,400,528.976994933917,469.485791366327,542.076917667046,594.826736145762,632.891861035922,562.567309576955,567.402874481054,479.467596674017,974
"975",480,380,500,400,529.100013450868,486.966581343875,520.562089397149,515.02477115281,536.579387153975,424.416136315457,448.947217254022,359.764966272837,975
"976",500,380,520,400,1192.07119091606,1019.56431106867,1122.94635520123,1110.45178036062,1104.5429646436,1010.07496127188,1071.20677312128,1144.24748320541,976
"977",520,380,540,400,337.963576266621,318.40686859278,306.924791256767,317.197428412945,311.193762123366,314.989675308249,309.829452928036,329.529949679939,977
"978",540,380,560,400,630.93615958157,630.128475402101,667.921547888471,689.677328995636,430.833497701524,432.726111665049,466.530754050867,478.825224052535,978
"979",560,380,580,400,467.858975441702,521.958973892279,527.670101477765,585.163747790862,517.295554811138,492.532716268408,460.114376701787,498.543254739494,979
"980",580,380,600,400,531.536246120124,555.288468693033,495.678170851431,465.806206942168,471.350627452378,368.444896825982,376.971054311687,352.721637404604,980
"981",600,380,620,400,299.497162270171,305.162545531256,306.074678640704,310.94607942584,344.147357239379,292.16713609238,298.194918111054,318.884872686334,981
"982",620,380,640,400,645.222973182442,594.293978393685,725.931113690652,722.784605600406,758.47917545064,799.431786373278,809.358444668847,865.782080631982,982
"983",640,380,660,400,430.4870544918,510.117552936316,538.201897352354,566.040284998333,599.523587063066,600.989152951929,658.338096144544,694.718615766638,983
"984",660,380,680,400,794.760783779091,736.70030063812,726.791192891565,751.531715461807,828.365975173831,869.987364252752,918.515070045418,978.135304795143,984
"985",680,380,700,400,815.069473899633,725.490827494106,608.208105260499,717.323705811364,799.700500553303,726.879319716505,799.997901602357,823.277038088933,985
"986",700,380,720,400,875.391205927955,771.832781692909,831.019051585317,806.8149260616,813.412654113889,716.67289681249,568.681703970171,622.024826132843,986
"987",720,380,740,400,860.66049812325,812.910389375706,796.102887504328,839.776051162154,768.796157344951,793.397643913758,817.4928273892,901.120638114156,987
"988",740,380,760,400,1068.85830840301,861.14162880298,960.920253513968,903.86554779763,938.157986401048,898.526293497726,876.768280699825,883.687190602468,988
"989",760,380,780,400,580.936869341669,464.133617300922,575.137086112155,593.821267283407,631.715075422982,457.830868412211,501.517397760698,516.087058198908,989
"990",780,380,800,400,521.952469123407,397.876024843676,558.666569020461,534.671692861675,498.648489834733,447.177740760223,469.378152823865,510.319236275434,990
"991",800,380,820,400,640.537978198285,697.055106424814,596.175559706215,624.708627932201,650.386120095536,613.589217491334,645.51971299926,551.492185882351,991
"992",820,380,840,400,427.941188749434,399.567352116475,440.397866926221,434.017531329663,449.713254963949,565.76201301223,577.796339300347,614.908904647512,992
"993",840,380,860,400,665.008368294862,601.118100978639,619.633300458055,664.216568813057,708.546474534992,557.251965678067,690.038665948486,686.861798133732,993
"994",860,380,880,400,523.17926359683,630.510367135541,687.826116796274,452.814919171696,485.902191236062,454.188626311016,479.277255816518,508.675359516982,994
"995",880,380,900,400,551.005089029362,522.46126302486,557.38673505094,558.81488239338,553.196385538546,544.021975581445,562.813661489572,560.411201165041,995
"996",900,380,920,400,694.933953315588,735.83704859785,824.194507447125,668.70697826006,644.154539650232,523.451239665229,621.062007711298,694.237991611314,996
"997",920,380,940,400,488.99012397543,491.986177978629,526.415541396059,470.474531926577,379.632568874889,416.525132645061,415.592506099364,409.52276104354,997
"998",940,380,960,400,615.54264576318,584.386694796418,622.193272362807,670.532123367888,705.587257215351,731.327029321857,787.835230050929,896.267849495898,998
"999",960,380,980,400,731.792349503676,666.88565070887,736.621844722788,593.847870489753,584.785045819993,570.098383302534,455.584621446196,475.973535925997,999
"1000",980,380,1000,400,520.060437033826,499.902943909473,605.535675009001,608.542667606084,561.903276141562,586.761378660951,539.067263557901,567.459983883349,1000
"1001",0,400,20,420,794.209496251404,669.40093441347,769.261926491091,816.693953662809,427.063602274739,476.368476216742,490.203520887366,497.158125124355,1001
"1002",20,400,40,420,480.230492155861,515.294087611016,526.502754535073,521.696251754043,464.795850396711,543.120539309546,525.47918378884,515.515426246035,1002
"1003",40,400,60,420,684.98336559158,667.485512931404,563.600841056695,538.511741901345,580.287153163487,575.068826486421,619.766578189879,635.052939722608,1003
"1004",60,400,80,420,729.990310144149,658.080339938885,759.122814183117,739.109816507777,801.012956170729,837.202565393964,747.524925096384,816.843049006018,1004
"1005",80,400,100,420,1069.96269045667,789.73248179653,835.225540499499,818.1246625818,711.764213740732,742.944039915713,764.460111334758,788.785470374642,1005
"1006",100,400,120,420,823.892910928239,803.497215486483,871.722754353652,926.41751326895,998.83551087486,953.162223782375,934.300743699871,931.467228482031,1006
"1007",120,400,140,420,527.685585799302,524.515220147652,546.583033848422,565.352641024758,586.146187379964,474.362105083269,497.463444955221,532.894847764728,1007
"1008",140,400,160,420,816.170886803849,799.171135070222,874.049238313613,924.435077067853,908.125365093027,825.456585355613,893.489063585823,913.083959752538,1008
"1009",160,400,180,420,686.805837128155,612.58997501468,638.649458133525,691.631473068439,698.880691030896,552.088792654895,569.946015302198,522.71366811175,1009
"1010",180,400,200,420,572.725175377423,586.798919578042,603.796853848104,604.078827662933,620.307473549434,621.975300159131,572.091397939325,517.690595839183,1010
"1011",200,400,220,420,665.647362416974,490.98927382988,579.170993096326,574.806748968877,582.823575165662,497.252351701955,501.575663226294,540.773878174632,1011
"1012",220,400,240,420,557.627787547045,532.464548083264,622.438654579538,609.665497288508,519.836933110612,562.019915720592,566.668803394416,539.713929066526,1012
"1013",240,400,260,420,652.733400162785,712.268200242693,764.876700853531,693.714142994875,703.74959196606,716.23090131131,718.660955071655,696.995298821557,1013
"1014",260,400,280,420,560.576599270202,579.439415970795,702.193656062422,716.606241506246,676.457276758068,705.406287122609,783.259985445118,790.540605589743,1014
"1015",280,400,300,420,1189.70753723089,790.502187282595,913.107269647792,913.816097417771,745.579984359375,804.239191311243,791.617991550905,816.939919352756,1015
"1016",300,400,320,420,413.141095574403,287.164444805743,373.741183345894,355.305566641418,392.360728575222,372.511036037529,393.492190124426,445.265316953381,1016
"1017",320,400,340,420,805.916663497634,737.372069229694,749.912885672094,579.057358317193,521.370310389402,544.459550082081,514.370927483702,554.770193087463,1017
"1018",340,400,360,420,492.399951782007,504.07325625682,533.135555466068,491.837209035717,545.433565220653,477.793606334005,511.965337346146,550.913714412892,1018
"1019",360,400,380,420,553.72103003838,489.436088299259,654.182509495583,621.273128613397,645.580884247327,598.600905487837,563.92748929437,519.814673117993,1019
"1020",380,400,400,420,879.490546760032,746.687996503305,758.522303205947,732.877634121546,760.569898714521,1332.24796567656,1395.9412473272,468.51230669617,1020
"1021",400,400,420,420,596.33451127311,501.313036107505,556.414618610641,587.774412816979,620.018761649185,636.001903041347,608.420734208529,660.89631572026,1021
"1022",420,400,440,420,1030.88278256326,816.320386330239,779.312486458807,817.914028278268,823.919426232636,659.731205710736,708.725021907322,695.415056115042,1022
"1023",440,400,460,420,499.056628956774,524.582569162072,405.97101986699,531.604102364733,563.844555632581,510.180578502091,543.400089876788,512.089380089933,1023
"1024",460,400,480,420,730.149648122969,670.574844070933,727.297750754027,826.174270058431,836.062306943597,743.195414145247,728.914433444405,672.02320121707,1024
"1025",480,400,500,420,530.210272668228,391.588936338943,481.015451943176,507.662316519553,534.729381691884,535.158168957225,595.471202713481,591.047153882061,1025
"1026",500,400,520,420,404.217407272644,425.28390534781,441.811765011484,421.118908326352,407.273954669019,382.679948311743,380.444594364242,407.136394241018,1026
"1027",520,400,540,420,667.443161833851,618.277094700867,645.204632020484,668.202756940856,673.809879911767,660.452587559925,703.844152241228,517.498842752489,1027
"1028",540,400,560,420,403.234351093518,436.465128762671,446.914614906802,384.413749007986,426.900409171908,471.803373940948,521.258993317212,569.216941568132,1028
"1029",560,400,580,420,517.89088982286,653.857338162361,514.744926997769,503.874372927052,535.326753618716,484.743889794905,565.142583955798,611.071668008074,1029
"1030",580,400,600,420,779.847996338482,726.136493623303,704.580391091719,735.35698171553,771.162569288843,770.156557208252,840.740963586727,896.540171508991,1030
"1031",600,400,620,420,602.794447029616,590.688456587746,645.5862469655,643.47109498289,657.137231843149,647.752080552634,652.073627666111,703.562466948488,1031
"1032",620,400,640,420,488.800915621946,522.689222803647,449.393941101742,432.652505810899,387.58564623148,342.500912380281,354.197637999009,400.399011828242,1032
"1033",640,400,660,420,457.602602922745,437.327628936386,485.365567914269,474.786772717701,458.412863044263,421.330736774058,433.259697480411,425.00786034304,1033
"1034",660,400,680,420,879.558454126206,851.121413885521,762.329969871426,613.438499137732,669.629707436509,702.882303017048,752.917988557834,699.610444858678,1034
"1035",680,400,700,420,748.42945632678,818.124228954743,777.00245963532,748.554289875116,654.080460493947,716.163457125996,645.503943325267,628.884429450276,1035
"1036",700,400,720,420,662.778476527288,666.860605316523,697.468385230115,706.083861980394,609.836613468156,646.738747124571,674.252827287756,720.008392586269,1036
"1037",720,400,740,420,797.421892058265,796.436100508616,741.01541872157,706.15181287777,725.093721850689,688.399323724733,707.071322326632,711.861673725959,1037
"1038",740,400,760,420,908.310305996172,619.882667220137,681.612553732583,689.573542253358,715.953279065069,749.518795251619,773.143531322597,777.996351151368,1038
"1039",760,400,780,420,1395.67516435986,1164.1259928922,1118.82302499122,1103.41597055295,1142.90859901313,1151.92023718003,1177.98705260783,1268.97184226136,1039
"1040",780,400,800,420,398.706318113104,411.563676986843,448.773237487076,501.636983913557,442.925672209248,415.130304127949,439.381171921707,428.405476527147,1040
"1041",800,400,820,420,1366.18060603948,519.39999570514,653.652575368532,698.786606113865,714.8613252168,697.043325683123,747.633331530572,756.908093818183,1041
"1042",820,400,840,420,488.327617065399,462.937158200723,451.207886424667,446.898170862031,460.954122629929,437.472523381694,462.217655183023,501.822827783674,1042
"1043",840,400,860,420,1401.53135606786,1107.48758803145,1097.73156930961,1267.3810512244,1284.39364637235,1175.0233537225,1231.66025549816,1235.97616641877,1043
"1044",860,400,880,420,546.585100400009,618.977169696388,602.081929985791,615.82102640191,638.700995398146,649.890502019794,687.247754790165,672.520778169701,1044
"1045",880,400,900,420,476.716917291446,512.443986367207,562.625194489937,554.247067048255,529.634769728577,526.92714982224,559.318801877168,588.362554428032,1045
"1046",900,400,920,420,920.29660684729,789.361682559964,838.808753342059,846.593798994086,863.861936788763,830.337345186239,821.914012770876,804.336138889111,1046
"1047",920,400,940,420,519.212565556288,466.256614922755,490.727706729516,500.518876158754,509.581982476241,496.194542167015,444.306002670434,500.273797064981,1047
"1048",940,400,960,420,762.593121635296,660.784061378936,614.100194495124,673.870625560476,699.231714562942,728.924947762044,750.439221142294,811.806246615099,1048
"1049",960,400,980,420,679.398598061686,633.979350676853,591.158570629971,655.480289357442,611.57151362168,599.288805495202,617.296389338939,648.04279067713,1049
"1050",980,400,1000,420,319.317073719708,273.874552690932,321.987705401594,286.451566883495,297.872585108499,301.672825662822,310.12704999005,194.825437359413,1050
"1051",0,420,20,440,781.392236420029,384.710571113667,635.324990958774,655.593834642534,653.190758003181,515.30665700925,523.707344395996,517.966413020026,1051
"1052",20,420,40,440,631.473999807819,575.310336030448,605.652166637581,637.739592168816,631.223451834887,650.599233130065,565.752724645852,577.955660972188,1052
"1053",40,420,60,440,707.170824840888,735.565003681069,819.545998747306,898.135953262253,893.616945860859,851.143257468492,871.639517774838,898.930883192537,1053
"1054",60,420,80,440,476.012920487154,519.497154513145,619.464071760514,607.919675874393,589.420381831872,472.924261017662,492.830861494523,507.652234941785,1054
"1055",80,420,100,440,479.637107170922,428.708281755157,490.910522509261,545.137777043938,549.566469432843,475.320122152819,486.505377729368,551.894865576659,1055
"1056",100,420,120,440,760.966687401192,584.009917567909,582.502073212956,570.525375153117,587.424155275795,481.429492203731,479.246816746803,481.907763902602,1056
"1057",120,420,140,440,464.08737562754,390.321737441009,488.164265862464,485.376179243668,505.102257917405,466.629761636994,465.825841015053,405.114365368519,1057
"1058",140,420,160,440,743.439986728856,604.140971011081,699.146294871349,746.455366254267,741.080261129086,633.390260883547,671.562305669879,717.31421525772,1058
"1059",160,420,180,440,546.32536085462,483.122830219048,542.195140351295,509.858926941528,469.692555608518,409.832777830929,427.275717508002,490.964491133607,1059
"1060",180,420,200,440,594.054010103065,493.429141079859,412.978686594905,392.538351604642,375.373306225542,446.135884422546,518.155259590112,596.516324022422,1060
"1061",200,420,220,440,563.457909114594,531.341921637559,422.914363572248,537.59018654804,571.125222300975,600.687815678284,633.231936401155,591.327820751174,1061
"1062",220,420,240,440,765.12517761395,534.60435688556,671.569373668424,720.529776227964,747.256675901767,581.931347535832,600.429960799997,613.377196419222,1062
"1063",240,420,260,440,486.122445985763,468.244542535005,489.016071927106,516.427169126289,460.623318264337,452.263043202132,443.483430151617,479.990891635303,1063
"1064",260,420,280,440,623.394115651509,723.509520412672,616.025990895345,664.978101996602,631.100512369555,578.932192595994,595.703840670745,538.992103964124,1064
"1065",280,420,300,440,501.865164084397,330.908531779187,382.127139839131,400.285207355766,428.251789351584,479.123443725502,469.065268649163,508.161961028185,1065
"1066",300,420,320,440,669.738381042752,371.699067306763,468.32987993154,494.41406495941,483.496431792707,357.310347291598,505.935159186323,681.296761079897,1066
"1067",320,420,340,440,497.902306597724,484.128552035177,523.501950925548,522.268488835345,510.559393622644,354.286379780998,467.15442685652,547.170223780974,1067
"1068",340,420,360,440,798.679276687178,688.214105258507,584.59241104027,638.634531838369,599.863022216461,546.546713368333,524.57940557882,497.171243115761,1068
"1069",360,420,380,440,697.829104768154,730.807407128803,732.036257305469,721.473190886696,589.679222548115,650.040495003832,552.384171218882,593.401218182841,1069
"1070",380,420,400,440,584.318028529052,652.111806942596,704.465786620456,727.514815629241,746.702034372438,719.887619654476,778.216633278407,665.157695407229,1070
"1071",400,420,420,440,682.640879284066,316.326676408282,381.989355439893,390.032526650173,351.358581838597,384.304925422092,432.544309774057,496.537871209062,1071
"1072",420,420,440,440,541.895625412073,575.080630444711,647.678978413036,685.145955976602,676.700298575253,457.889925337155,552.176053271888,585.754545899961,1072
"1073",440,420,460,440,651.781082714497,441.910783038634,506.912121391305,533.016469722616,518.868748644387,471.154802259729,426.443952204116,473.165578792482,1073
"1074",460,420,480,440,884.438106747439,752.399659348299,752.589796992515,802.631964790541,819.447253706663,875.076190472254,912.007652898577,707.572606773714,1074
"1075",480,420,500,440,1393.81113777726,1248.25608954111,969.398717599669,951.174113504738,839.503008645658,911.380666265887,867.895572996323,914.983185811132,1075
"1076",500,420,520,440,550.713480996485,570.493793868285,651.377550484741,696.617508425749,709.854669014129,723.214218204996,610.412771728583,661.392394729665,1076
"1077",520,420,540,440,1216.10683669908,861.340375067493,913.738140601241,1028.6992498657,1026.92846956153,983.400798884812,895.096256206652,947.439916550765,1077
"1078",540,420,560,440,529.798328456806,492.063902760321,563.635502819392,598.578320155705,607.072849493167,608.645167621165,623.045695763483,649.422377105864,1078
"1079",560,420,580,440,899.113305723989,729.542675396157,847.607422995926,837.800954237553,841.828244131299,724.417337484465,623.106726941353,635.429717758282,1079
"1080",580,420,600,440,799.639928574448,507.973182882635,589.68558409619,599.996798389633,595.793488952858,435.010015854432,462.648280068261,471.640405142634,1080
"1081",600,420,620,440,635.049099262885,601.764069177037,705.147250117853,697.676498103644,787.374924905904,821.371781380441,779.670571677528,822.445415726326,1081
"1082",620,420,640,440,704.669743764699,747.301005589424,726.232926578452,774.080611014105,809.369218281062,707.003667188978,707.500017395288,742.61864671967,1082
"1083",640,420,660,440,663.823855470397,689.492279831233,678.200139951039,666.132590475021,601.119636222034,582.304099209883,594.678603880901,564.910981111029,1083
"1084",660,420,680,440,517.277283464003,527.386168497987,452.88883682057,438.76978536068,390.95496085552,404.782981259187,413.965289279065,411.472495022108,1084
"1085",680,420,700,440,877.919019102478,749.485182649165,664.746571513185,653.747420045025,594.291049995735,539.875404064439,539.685457618819,489.421834827013,1085
"1086",700,420,720,440,586.026885879566,579.592527440217,574.804887378262,548.682629283363,569.443110165694,605.441515161626,617.500990808291,621.357951493433,1086
"1087",720,420,740,440,394.7875770613,446.704275046667,467.886841763878,489.570213092941,499.657026625992,560.425810130946,578.36466848669,592.377518299507,1087
"1088",740,420,760,440,948.117753946626,681.156344281442,739.852518993531,681.09201262404,528.736119398006,653.126106073721,688.936387211051,706.51829804339,1088
"1089",760,420,780,440,764.933759140299,570.295917748436,637.640871635782,680.128346438905,604.833128878056,615.166555196376,631.022302770413,664.215550700595,1089
"1090",780,420,800,440,451.731466458692,449.5588260249,459.147285460282,507.603205913076,546.396154602748,580.93546514593,621.912980050996,633.253243054792,1090
"1091",800,420,820,440,1130.30149662532,664.420632870863,715.810588949257,605.934296399155,579.452123649179,581.062404371947,462.862287174395,476.21661258571,1091
"1092",820,420,840,440,1102.4732123466,1101.50149591418,870.30689041414,893.414591711094,984.110932982272,967.54508476991,1004.53128581848,1048.87386010877,1092
"1093",840,420,860,440,1632.61000023404,1310.7969563233,1320.83880267152,1287.87478457502,1236.52523755933,1189.29471511432,1160.64518967651,1138.73583862289,1093
"1094",860,420,880,440,656.054664503069,652.626620516803,699.57414019801,696.127254195601,697.314364151473,685.043710131972,707.741424664014,673.969059818002,1094
"1095",880,420,900,440,576.682698101416,531.293978294037,580.941363651989,468.910577167744,569.373883790773,555.296392907074,483.648592067181,426.717882507227,1095
"1096",900,420,920,440,548.105382537727,528.644121572606,570.650141005567,574.407928423619,523.21324508608,537.689766296958,514.740724857189,587.733910456669,1096
"1097",920,420,940,440,647.778076907838,662.261202786798,633.716553551089,610.703383603036,581.766976452572,541.094628317285,541.603591590704,578.136113902944,1097
"1098",940,420,960,440,575.472071293729,573.381819242035,606.900527581713,615.445436803213,585.786367960352,577.030499536532,612.546482559,693.658436263166,1098
"1099",960,420,980,440,539.07660349995,524.375177806911,474.070988381827,437.615519779679,408.222898003751,394.234721162014,447.588467272505,454.845961621552,1099
"1100",980,420,1000,440,1600.47166429379,1482.43581983286,1529.01265391925,1571.24933252434,1604.89288016905,1632.61039703714,1655.48250395637,1785.60190388639,1100
"1101",0,440,20,460,588.357313755738,562.257680826867,575.716077586525,586.142512181654,504.34122141804,411.875711598281,414.42747814092,443.848599605133,1101
"1102",20,440,40,460,626.970928746219,682.004014417021,745.834602798855,804.502496521282,801.883661811091,789.671260881464,597.782209947617,663.94314226879,1102
"1103",40,440,60,460,702.56598402944,630.451457224992,646.637800340264,563.534543450909,618.500942355168,605.550224730159,621.048757299595,609.41819367669,1103
"1104",60,440,80,460,780.32742810923,474.603586805982,666.741074730674,693.502720844939,689.915564470992,724.138260266666,739.744730871666,734.043718544641,1104
"1105",80,440,100,460,793.380409216103,759.534404596721,928.44029266287,983.830506617962,1016.24814624859,1018.95288460197,917.665467687719,811.396061755461,1105
"1106",100,440,120,460,417.306928836413,472.527297952334,395.518156435247,505.494489083145,467.834882065007,500.775081222815,541.083622436878,581.123874518509,1106
"1107",120,440,140,460,458.645606203788,436.228550249533,390.66501064419,456.459617001824,356.315171674361,325.926135620894,339.502115163225,371.983583971174,1107
"1108",140,440,160,460,775.47897800267,1088.89891302343,1022.40022394759,1050.23322307678,1099.30276132032,1080.78189839192,1127.49175051381,1129.22306037428,1108
"1109",160,440,180,460,609.898548336313,522.458084396341,692.51781658975,718.26499293398,662.769770524246,607.550255159275,514.120353778938,494.180029106638,1109
"1110",180,440,200,460,574.800211362362,447.800807631984,576.901415695508,666.609410593358,682.883227512403,742.141644685265,757.980190646877,821.740529357958,1110
"1111",200,440,220,460,661.284400180021,587.620575104682,590.441469356535,596.914212108084,586.13063109254,592.192917257411,617.715430134606,594.985701370591,1111
"1112",220,440,240,460,871.649649042181,798.982467272408,854.314585679116,869.781131084991,866.603647144284,882.408350262632,579.473945022071,597.959956551054,1112
"1113",240,440,260,460,552.034805373775,522.171485138935,504.728675544599,499.732400688331,428.092606217839,430.391440140028,526.795358204415,559.748022014014,1113
"1114",260,440,280,460,642.814859471133,722.535650715965,765.259844386414,847.865550205191,846.694957522305,790.491892794703,745.2581001721,825.158279835822,1114
"1115",280,440,300,460,599.453147917827,668.259105436975,760.659170520243,779.357620071117,740.66833134344,712.075729532647,665.510108749548,785.943470714146,1115
"1116",300,440,320,460,864.241010798807,820.125428893095,767.663525226092,435.370880230832,397.475928381286,402.875582340164,486.166229714198,477.445037059808,1116
"1117",320,440,340,460,633.545979855686,685.266530696596,754.956812095232,665.86034663967,770.607315872466,871.727389006182,946.690665802662,942.644960871895,1117
"1118",340,440,360,460,900.888012053201,652.023823620147,539.120881798393,569.907988808747,672.276902661678,724.775064232897,637.144447586718,573.227995949809,1118
"1119",360,440,380,460,526.370208672748,567.895084617715,623.149916217105,646.171794991118,653.093599763526,692.989286416524,760.118435927309,656.603376747097,1119
"1120",380,440,400,460,523.281225039711,559.234971439829,562.473103692005,543.155418693174,559.768708691665,608.770755008039,647.159467193272,572.135155219668,1120
"1121",400,440,420,460,827.171081711552,698.478768953191,717.826973231747,647.662770291342,514.729475007507,571.955208203641,593.48851699941,370.963176594292,1121
"1122",420,440,440,460,497.939839769222,516.062567441104,543.840164579302,536.790140727804,572.234888432786,627.658607697617,695.433321663332,707.871972982431,1122
"1123",440,440,460,460,861.00969941434,895.754146971628,955.680020482028,956.236173115278,945.64540148051,795.428368852291,872.010236481778,930.476098341633,1123
"1124",460,440,480,460,1383.4306655801,943.554671549153,980.327456968628,1025.72832422636,1036.71705975724,943.90306408205,812.131335129139,879.237439591401,1124
"1125",480,440,500,460,676.579209801891,372.465280913635,391.76213510391,387.437705513989,395.914158062207,374.206868156803,384.113775799924,426.262087198871,1125
"1126",500,440,520,460,565.788683443032,501.188497608679,476.389362059499,506.892522933838,509.726818667824,538.464228639702,516.669979223722,536.307131150691,1126
"1127",520,440,540,460,464.568798048717,510.057472536761,392.634002792877,431.408301925271,481.769738715334,468.508038293523,483.694631187145,491.450100533255,1127
"1128",540,440,560,460,960.28302388104,968.100844323874,903.649973390805,948.520888598255,951.241275239146,914.600407135611,906.347316375837,921.869527056519,1128
"1129",560,440,580,460,652.925811905289,639.971724918968,666.45880544948,592.216661506949,622.135365090202,679.454991818012,678.49555457363,687.218474116848,1129
"1130",580,440,600,460,383.779664671561,415.19568352483,438.664207892768,425.049511193756,430.391098469561,407.168425109043,444.63449552091,425.865686314237,1130
"1131",600,440,620,460,944.957914785385,695.710518578767,879.709615418617,801.234489697997,849.870685942952,868.302062264592,885.787387485488,838.931271439546,1131
"1132",620,440,640,460,606.357393600147,665.489933628023,601.70325897522,610.723386156106,627.852779517441,618.290580890062,638.470586861503,594.507638667499,1132
"1133",640,440,660,460,696.525874160395,674.219883321939,712.049138222384,693.280580857244,709.979427884365,700.270884675429,714.269731302597,754.584086728534,1133
"1134",660,440,680,460,572.107701415286,577.077631702203,538.130986241351,452.15911143613,478.581495732376,492.084905463426,493.971039552441,513.44863028812,1134
